Date,Open,High,Low,Close,Adj.Close,Volume,mean_5_before,percent_before,mean_5_after,percent_after
9/10/2020,10242.33008,10503.91211,10238.13574,10363.13867,10363.13867,54406443211,20.69677725,0.805294532,79.42480475,3.065666002
9/11/2020,10369.02832,10434.92285,10140.83691,10400.91504,10400.91504,45201121775,7.8378905,0.302342158,99.00903325,3.807704721
9/12/2020,10409.86133,10578.83789,10292.38672,10442.1709,10442.1709,36750077324,77.663574,3.066217114,133.1835938,5.101758822
9/13/2020,10452.39941,10577.21484,10224.33008,10323.75586,10323.75586,36506852789,20.35205075,0.794819759,156.3085938,6.056268509
9/14/2020,10328.73438,10800.01074,10266.00879,10680.83789,10680.83789,35453581940,79.42480475,3.065666002,65.93701175,2.46935727
9/15/2020,10677.75488,10938.63184,10656.45996,10796.95117,10796.95117,32509451925,99.00903325,3.807704721,74.348877,2.754439686
9/16/2020,10797.76172,11100.12402,10704.88477,10974.90527,10974.90527,30769986455,133.1835938,5.101758822,-9.15844725,-0.333795947
9/17/2020,10973.25195,11037.4209,10774.62793,10948.99023,10948.99023,38151810523,156.3085938,6.056268509,-121.682617,-4.445437046
9/18/2020,10951.82031,11034.9082,10829.65723,10944.58594,10944.58594,26341903912,65.93701175,2.46935727,-101.5314943,-3.710747755
9/19/2020,10933.75293,11134.09277,10909.61816,11094.34668,11094.34668,22764204008,74.348877,2.754439686,-217.1206055,-7.828152906
9/20/2020,11095.87012,11095.87012,10814.47754,10938.27148,10938.27148,24699523788,-9.15844725,-0.333795947,-48.180664,-1.761911434
9/21/2020,10934.92578,10988.30469,10380.26074,10462.25977,10462.25977,28884999244,-121.682617,-4.445437046,60.00756825,2.294248837
9/22/2020,10459.62402,10568.07715,10382.72656,10538.45996,10538.45996,23621787804,-101.5314943,-3.710747755,53.99438475,2.04942221
9/23/2020,10539.45703,10637.84766,10185.77441,10225.86426,10225.86426,22986733997,-217.1206055,-7.828152906,137.140625,5.364461
9/24/2020,10227.47949,10765.79492,10215.20508,10745.54883,10745.54883,23017536742,-48.180664,-1.761911434,-6.05542,-0.225411288
9/25/2020,10747.47266,10757.54883,10594.04785,10702.29004,10702.29004,21232549821,60.00756825,2.294248837,36.63500975,1.369240027
9/26/2020,10702.23731,10778.5,10682.08203,10754.4375,10754.4375,18105012128,53.99438475,2.04942221,8.295166,0.308529981
9/27/2020,10752.93945,10804.73242,10643.45801,10774.42676,10774.42676,18016880214,137.140625,5.364461,-37.77417,-1.402363981
9/28/2020,10771.6416,10949.12305,10716.67676,10721.32715,10721.32715,22720365389,-6.05542,-0.225411288,-34.04077125,-1.270020802
9/29/2020,10712.46289,10858.93945,10665.34473,10848.83008,10848.83008,20459870042,36.63500975,1.369240027,-70.8342285,-2.611681739
9/30/2020,10845.41113,10856.52832,10689.6709,10787.61816,10787.61816,20759622010,8.295166,0.308529981,-25.79736325,-0.956554556
10/1/2020,10785.01074,10915.84375,10493.55273,10623.33008,10623.33008,27178227816,-37.77417,-1.402363981,45.16772475,1.700699288
10/2/2020,10624.39063,10662.81348,10440.31152,10585.16406,10585.16406,23127839259,-34.04077125,-1.270020802,9.125,0.344822242
10/3/2020,10583.80664,10614.0918,10527.97852,10565.49316,10565.49316,17094010304,-70.8342285,-2.611681739,28.41088875,1.075610511
10/4/2020,10567.91992,10700.79102,10531.34277,10684.42871,10684.42871,17546792792,-25.79736325,-0.956554556,59.79980475,2.238764706
10/5/2020,10688.03418,10804.00098,10646.44336,10804.00098,10804.00098,19385191766,45.16772475,1.700699288,29.90673825,1.107246781
10/6/2020,10799.77832,10803.45606,10565.19727,10621.66406,10621.66406,22264958686,9.125,0.344822242,168.6743163,6.352086274
10/7/2020,10619.80371,10687.26856,10591.96387,10679.13672,10679.13672,17634388529,28.41088875,1.075610511,176.2612305,6.60207787
10/8/2020,10677.625,10939.79981,10569.82324,10923.62793,10923.62793,21962121001,59.79980475,2.238764706,115.1384278,4.216124111
10/9/2020,null,null,null,null,null,null,29.90673825,1.107246781,115.1384278,4.216124111
10/10/2020,11059.14258,11442.21094,11056.94043,11296.36133,11296.36133,22877978588,168.6743163,6.352086274,33.286377,1.178658367
10/11/2020,11296.08203,11428.81348,11288.62793,11384.18164,11384.18164,19968627060,176.2612305,6.60207787,27.791992,0.976512599
10/12/2020,null,null,null,null,null,null,115.1384278,4.216124111,-15.5146485,-0.545130041
10/13/2020,null,null,null,null,null,null,115.1384278,4.216124111,-6.5200195,-0.229090494
10/14/2020,11429.04785,11539.97754,11307.83106,11429.50684,11429.50684,24103426719,33.286377,1.178658367,13.46313475,0.471171152
10/15/2020,11426.60254,11569.91406,11303.60352,11495.34961,11495.34961,24487233058,27.791992,0.976512599,61.671875,2.14597649
10/16/2020,11502.82813,11540.06152,11223.0127,11322.12305,11322.12305,25635480772,-15.5146485,-0.545130041,148.5529785,5.248237557
10/17/2020,11322.12305,11386.26172,11285.3457,11358.10156,11358.10156,19130430174,-6.5200195,-0.229090494,366.3969725,12.90345822
10/18/2020,11355.98242,11483.35938,11347.57813,11483.35938,11483.35938,18283314340,13.46313475,0.471171152,370.6330568,12.91026588
10/19/2020,11495.03809,11799.09277,11408.29004,11742.03711,11742.03711,23860769928,61.671875,2.14597649,297.3754885,10.13028611
10/20/2020,11745.97461,11999.91797,11681.48047,11916.33496,11916.33496,30915821592,148.5529785,5.248237557,297.9318848,10.00078919
10/21/2020,11913.07715,13184.56641,11900.92871,12823.68945,12823.68945,43414712626,366.3969725,12.90345822,51.87109375,1.617977227
10/22/2020,12801.63574,13161.59375,12717.09375,12965.8916,12965.8916,34729759598,370.6330568,12.91026588,27.33911125,0.843416314
10/23/2020,12971.54883,13015.96191,12752.64746,12931.53906,12931.53906,28974975003,297.3754885,10.13028611,180.6699218,5.588504844
10/24/2020,12931.57422,13145.06641,12885.74707,13108.0625,13108.0625,24542317940,297.9318848,10.00078919,40.805664,1.2452081
10/25/2020,13108.06348,13329.18359,12910.06152,13031.17383,13031.17383,24406920575,51.87109375,1.617977227,101.6772463,3.121046426
10/26/2020,13031.20117,13225.29785,12822.38281,13075.24805,13075.24805,29461458313,27.33911125,0.843416314,117.8186035,3.604324846
