Date,Open,High,Low,Close,Adj.Close,Volume,mean_5_before,percent_before,mean_5_after,percent_after
5/1/2020,151,154.554001,136.608002,140.264008,140.264008,162659000,-4.871498,-12.19780407,3.935997,11.2245388
5/4/2020,140.199997,152.399994,139.600006,152.238007,152.238007,96185500,-0.3964995,-1.031047137,2.911499,7.649861049
5/5/2020,157.957993,159.783997,152.436005,153.641998,153.641998,84958500,-1.61500175,-4.03493198,2.1539995,5.607840377
5/6/2020,155.300003,157.960007,152.222,156.516006,156.516006,55616000,0.03499975,0.089527161,1.3414995,3.428402077
5/7/2020,155.442001,159.279999,154.470001,156.007996,156.007996,57638500,3.935997,11.2245388,0.54600125,1.39993145
5/8/2020,158.753998,164.800003,157.401993,163.884003,163.884003,80432500,2.911499,7.649861049,-0.80450075,-1.963585793
5/11/2020,158.102005,164.800003,157,162.257996,162.257996,82598000,2.1539995,5.607840377,-0.605999,-1.493914667
5/12/2020,165.399994,168.658005,161.600006,161.882004,161.882004,79534500,1.3414995,3.428402077,0.2109985,0.521363696
5/13/2020,164.166,165.199997,152.660004,158.192001,158.192001,95327500,0.54600125,1.39993145,0.852501,2.15561089
5/14/2020,156,160.671997,152.800003,160.666,160.666,68411000,-0.80450075,-1.963585793,0.6115,1.522412956
5/15/2020,158.070007,161.009995,157.309998,159.834,159.834,52592000,-0.605999,-1.493914667,1.421501,3.557443347
5/18/2020,165.556,166.944,160.776001,162.725998,162.725998,58329000,0.2109985,0.521363696,0.16250225,0.399450001
5/19/2020,163.033997,164.414001,161.216003,161.602005,161.602005,48182500,0.852501,2.15561089,0.54299925,1.344040874
5/20/2020,164.100006,165.199997,162.360001,163.112,163.112,36546500,0.6115,1.522412956,0.23350125,0.572615749
5/21/2020,163.199997,166.5,159.199997,165.520004,165.520004,61273000,1.421501,3.557443347,-1.08950025,-2.632914992
5/22/2020,164.434006,166.356003,162.399994,163.376007,163.376007,49937500,0.16250225,0.399450001,0.90599825,2.218191683
5/26/2020,166.899994,166.919998,163.141998,163.774002,163.774002,40448500,0.54299925,1.344040874,3.96149825,9.67552408
5/27/2020,164.171997,165.542007,157,164.046005,164.046005,57747500,0.23350125,0.572615749,3.06649775,7.477165323
5/28/2020,162.701996,164.949997,160.337997,161.162003,161.162003,36278000,-1.08950025,-2.632914992,3.857498,9.574212105
5/29/2020,161.75,167,160.841995,167,167,58822500,0.90599825,2.218191683,1.46900175,3.518567066
6/1/2020,171.600006,179.800003,170.820007,179.619995,179.619995,74697500,3.96149825,9.67552408,-0.62199775,-1.385141448
6/2/2020,178.940002,181.731995,174.199997,176.311996,176.311996,67828000,3.06649775,7.477165323,3.4179995,7.754434361
6/3/2020,177.623993,179.587997,176.020004,176.591995,176.591995,39747500,3.857498,9.574212105,2.885502,6.535974635
6/4/2020,177.975998,179.149994,171.688004,172.876007,172.876007,44438500,1.46900175,3.518567066,8.033497,18.58788189
6/5/2020,175.567993,177.304001,173.240005,177.132004,177.132004,39059500,-0.62199775,-1.385141448,4.35899725,9.843500105
6/8/2020,183.800003,190,181.832001,189.983994,189.983994,70873500,3.4179995,7.754434361,-0.7319985,-1.541179306
6/9/2020,188.001999,190.888,184.785995,188.134003,188.134003,56941000,2.885502,6.535974635,2.5114975,5.339805585
6/10/2020,198.376007,205.496002,196.5,205.009995,205.009995,92817000,8.033497,18.58788189,-2.146,-4.187112926
6/11/2020,198.039993,203.792007,194.399994,194.567993,194.567993,79582500,4.35899725,9.843500105,0.94750225,1.947909798
6/12/2020,196,197.595993,182.520004,187.056,187.056,83817000,-0.7319985,-1.541179306,3.43400175,7.343259238
6/15/2020,183.557999,199.768005,181.699997,198.179993,198.179993,78486000,2.5114975,5.339805585,0.5,1.009183606
6/16/2020,202.369995,202.576004,192.477997,196.425995,196.425995,70255500,-2.146,-4.187112926,0.60950075,1.241181443
6/17/2020,197.542007,201,196.514008,198.358002,198.358002,49454000,0.94750225,1.947909798,0.49950025,1.007270178
6/18/2020,200.600006,203.839996,198.893997,200.792007,200.792007,48759500,3.43400175,7.343259238,-2.15550225,-4.294000109
6/19/2020,202.556,203.194,198.268005,200.179993,200.179993,43398500,0.5,1.009183606,-0.7459985,-1.490655462
6/22/2020,199.990005,201.776001,198.003998,198.863998,198.863998,31812000,0.60950075,1.241181443,-1.729,-3.477753676
6/23/2020,199.776001,202.399994,198.802002,200.356003,200.356003,31826500,0.49950025,1.007270178,0.378498,0.75565093
6/24/2020,198.822006,200.175995,190.628006,192.169998,192.169998,54798000,-2.15550225,-4.294000109,5.948002,12.38070888
6/25/2020,190.854004,197.195999,187.429993,197.195999,197.195999,46272500,-0.7459985,-1.490655462,6.682499,13.55503972
6/26/2020,198.955994,199,190.973999,191.947998,191.947998,44274500,-1.729,-3.477753676,12.44599925,25.93618976
6/29/2020,193.802002,202,189.703995,201.869995,201.869995,45132000,0.378498,0.75565093,18.11150375,35.88746064
6/30/2020,201.300003,217.537994,200.746002,215.962006,215.962006,84592500,5.948002,12.38070888,15.50249475,28.71337424
7/1/2020,216.600006,227.065994,216.100006,223.925995,223.925995,66634500,6.682499,13.55503972,12.3125,21.99387347
7/2/2020,244.296005,245.600006,237.119995,241.731995,241.731995,86250500,12.44599925,25.93618976,9.28099825,15.35750077
7/6/2020,255.337997,275.558014,253.207993,274.31601,274.31601,102849500,18.11150375,35.88746064,8.65349575,12.61828757
7/7/2020,281.002014,285.899994,267.34201,277.971985,277.971985,107448500,15.50249475,28.71337424,5.3600005,7.713008201
7/8/2020,281,283.451996,262.268005,273.175995,273.175995,81556500,12.3125,21.99387347,7.5459975,11.04928345
7/9/2020,279.39801,281.712006,270.256012,278.855988,278.855988,58588000,9.28099825,15.35750077,7.586502,10.88232253
7/10/2020,279.200012,309.783997,275.201996,308.929993,308.929993,116688000,8.65349575,12.61828757,-2.2005005,-2.849189849
7/13/2020,331.799988,358.997986,294.221985,299.411987,299.411987,194927000,5.3600005,7.713008201,0.189003,0.252498909
7/14/2020,311.200012,318,286.200012,303.359985,303.359985,117090500,7.5459975,11.04928345,6.31000525,8.320155013
7/15/2020,308.600006,310,291.399994,309.201996,309.201996,81839000,7.586502,10.88232253,1.11750025,1.445657227
7/16/2020,295.432007,306.34201,293.200012,300.127991,300.127991,71504000,-2.2005005,-2.849189849,4.584503,6.110063889
7/17/2020,302.690002,307.502014,298,300.167999,300.167999,46650000,0.189003,0.252498909,0.61150375,0.814882002
7/20/2020,303.802002,330,297.600006,328.600006,328.600006,85607000,6.31000525,8.320155013,-11.300003,-13.75532902
7/21/2020,327.985992,335,311.600006,313.671997,313.671997,80536000,1.11750025,1.445657227,-1.437996,-1.833757573
7/22/2020,319.799988,325.283997,312.399994,318.466003,318.466003,70805500,4.584503,6.110063889,-5.79199975,-7.274873544
7/23/2020,335.790009,337.799988,296.153992,302.614014,302.614014,121642500,0.61150375,0.814882002,-0.69800575,-0.922635063
7/24/2020,283.201996,293,273.308014,283.399994,283.399994,96983000,-11.300003,-13.75532902,3.524498,4.974591496
7/27/2020,287,309.588013,282.600006,307.920013,307.920013,80243500,-1.437996,-1.833757573,-5.44200125,-7.069369993
7/28/2020,300.799988,312.940002,294.884003,295.298004,295.298004,79043500,-5.79199975,-7.274873544,0.425499,0.576365562
7/29/2020,300.200012,306.962006,297.399994,299.821991,299.821991,47134500,-0.69800575,-0.922635063,-0.60549925,-0.807811659
7/30/2020,297.600006,302.64801,294.200012,297.497986,297.497986,38105000,3.524498,4.974591496,-0.123497,-0.166047511
7/31/2020,303,303.410004,284.196014,286.152008,286.152008,61041000,-5.44200125,-7.069369993,2.94099425,4.111093639
8/3/2020,289.839996,301.962006,288.876007,297,297,44046500,0.425499,0.576365562,-1.614502,-2.174413468
8/4/2020,299.002014,305.481995,292.399994,297.399994,297.399994,42075000,-0.60549925,-0.807811659,-3.42150125,-4.60188476
8/5/2020,298.597992,299.967987,293.661987,297.003998,297.003998,24739000,-0.123497,-0.166047511,-5.53150175,-7.449733724
8/6/2020,298.165985,303.462006,295.451996,297.915985,297.915985,29961500,2.94099425,4.111093639,3.25900275,4.375733984
8/7/2020,299.90799,299.950012,283.002014,290.541992,290.541992,44482000,-1.614502,-2.174413468,8.414505,11.58456296
8/10/2020,289.600006,291.5,277.167999,283.713989,283.713989,37611500,-3.42150125,-4.60188476,11.60700225,16.36437074
8/11/2020,279.200012,284,273,274.877991,274.877991,43129000,-5.53150175,-7.449733724,23.0625,33.56034423
8/12/2020,294,317,287,310.951996,310.951996,109147000,3.25900275,4.375733984,16.61650075,21.37500446
8/13/2020,322.200012,330.235992,313.451996,324.200012,324.200012,102126500,8.414505,11.58456296,12.8764955,15.88710058
8/14/2020,332.997986,333.76001,325.328003,330.141998,330.141998,62888000,11.60700225,16.36437074,17.55599975,21.27084692
8/17/2020,335.399994,369.171997,334.56601,367.127991,367.127991,101211500,23.0625,33.56034423,10.71700275,11.67658475
8/18/2020,379.798004,384.779999,369.022003,377.417999,377.417999,82372500,16.61650075,21.37500446,6.35549925,6.735766992
8/19/2020,373,382.200012,368.242004,375.705994,375.705994,61026500,12.8764955,15.88710058,7.24050125,7.708688566
8/20/2020,372.135986,404.39801,371.411987,400.365997,400.365997,103059000,17.55599975,21.27084692,7.5670015,7.56008408
8/21/2020,408.951996,419.097992,405.01001,409.996002,409.996002,107448000,10.71700275,11.67658475,9.4384995,9.208381988
8/24/2020,425.256012,425.799988,385.503998,402.839996,402.839996,100318000,6.35549925,6.735766992,9.95999925,9.889781897
8/25/2020,394.977997,405.589996,393.600006,404.667999,404.667999,53294500,7.24050125,7.708688566,23.413002,23.14292413
8/26/2020,412,433.200012,410.726013,430.634003,430.634003,71197000,7.5670015,7.56008408,11.10399625,10.31409148
8/27/2020,436.09201,459.119995,428.5,447.75,447.75,118465000,9.4384995,9.208381988,-0.09500125,-0.084869905
8/28/2020,459.023987,463.697998,437.303986,442.679993,442.679993,100406000,9.95999925,9.889781897,-8.91999825,-8.059996739
8/31/2020,444.609985,500.140015,440.109985,498.320007,498.320007,118374400,23.413002,23.14292413,-20,-16.05394102
9/1/2020,502.140015,502.48999,470.51001,475.049988,475.049988,89841100,11.10399625,10.31409148,-36.20999925,-30.4894223
9/2/2020,478.98999,479.040009,405.119995,447.369995,447.369995,96176100,-0.09500125,-0.084869905,-20.272499,-18.12593533
9/3/2020,407.230011,431.799988,402,407,407,87596100,-8.91999825,-8.059996739,-8.915001,-8.761671744
9/4/2020,402.809998,428,372.019989,418.320007,418.320007,110321900,-20,-16.05394102,-11.4000015,-10.90074709
9/8/2020,356,368.73999,329.880005,330.209991,330.209991,115465700,-36.20999925,-30.4894223,22.352501,27.07671071
9/9/2020,356.600006,369,341.51001,366.279999,366.279999,79465800,-20.272499,-18.12593533,20.87000275,22.79131026
9/10/2020,386.209991,398.98999,360.559998,371.339996,371.339996,84930600,-8.915001,-8.761671744,17.6050035,18.96375687
9/11/2020,381.940002,382.5,360.5,372.720001,372.720001,60717500,-11.4000015,-10.90074709,12.677498,13.60538524
9/14/2020,380.950012,420,373.299988,419.619995,419.619995,83020600,22.352501,27.07671071,5.63249975,5.369143336
9/15/2020,436.559998,461.940002,430.700012,449.76001,449.76001,97298200,20.87000275,22.79131026,-0.09249875,-0.082264984
9/16/2020,439.869995,457.790009,435.309998,441.76001,441.76001,72279300,17.6050035,18.96375687,-4.38249975,-3.968217721
9/17/2020,415.600006,437.790009,408,423.429993,423.429993,76779200,12.677498,13.60538524,-10.767502,-10.17169514
9/18/2020,447.940002,451,428.799988,442.149994,442.149994,86406800,5.63249975,5.369143336,-13.58999625,-12.29446698
9/21/2020,453.130005,455.679993,407.070007,449.390015,449.390015,109476800,-0.09249875,-0.082264984,-10.51250475,-9.357132468
9/22/2020,429.600006,437.76001,417.600006,424.230011,424.230011,79580800,-4.38249975,-3.968217721,-0.75749975,-0.714234948
9/23/2020,405.160004,412.149994,375.880005,380.359985,380.359985,95074200,-10.767502,-10.17169514,9.6775055,10.17720673
9/24/2020,363.799988,399.5,351.299988,387.790009,387.790009,96561100,-13.58999625,-12.29446698,10.30500025,10.62946441
9/25/2020,393.470001,408.730011,391.299988,407.339996,407.339996,67208500,-10.51250475,-9.357132468,10.205002,10.02111465
9/28/2020,424.619995,428.079987,415.549988,421.200012,421.200012,49719600,-0.75749975,-0.714234948,-1.527504,-1.450621041
9/29/2020,416,428.5,411.600006,419.070007,419.070007,50219300,9.6775055,10.17720673,1.6524965,1.577298754
9/30/2020,421.320007,433.929993,420.470001,429.01001,429.01001,48145600,10.30500025,10.62946441,-3.75749975,-3.503414524
10/1/2020,440.76001,448.880005,434.420013,448.160004,448.160004,50741500,10.205002,10.02111465,-5.715004,-5.100860361
10/2/2020,421.390015,439.130005,415,415.089996,415.089996,71430000,-1.527504,-1.450621041,2.70750425,2.609076852
10/5/2020,423.350006,433.640015,419.329987,425.679993,425.679993,44722800,1.6524965,1.577298754,2.08000175,1.954521504
10/6/2020,423.790009,428.779999,406.049988,413.980011,413.980011,49146300,-3.75749975,-3.503414524,7.07999425,6.840904451
10/7/2020,419.869995,429.899994,413.850006,425.299988,425.299988,43127700,-5.715004,-5.100860361,5.3375015,5.019987445
10/8/2020,438.440002,439,425.299988,425.920013,425.920013,40421100,2.70750425,2.609076852,8.84499375,8.306718144
10/9/2020,430.130005,434.589996,426.459991,434,434,28925700,2.08000175,1.954521504,3.72000125,3.428572581
10/12/2020,442,448.73999,438.579987,442.299988,442.299988,38791100,7.07999425,6.840904451,-0.65749375,-0.594613401
10/13/2020,443.350006,448.890015,436.600006,446.649994,446.649994,34463700,5.3375015,5.019987445,-3.95500175,-3.541924821
10/14/2020,449.779999,465.899994,447.350006,461.299988,461.299988,47879700,8.84499375,8.306718144,-9.8399965,-8.532405598
10/15/2020,450.309998,456.570007,442.5,448.880005,448.880005,35672400,3.72000125,3.428572581,-6.5599975,-5.845658017
10/16/2020,454.440002,455.950012,438.850006,439.670013,439.670013,32775900,-0.65749375,-0.594613401,-3.470001,-3.156913956
10/19/2020,446.23999,447,428.869995,430.829987,430.829987,36287800,-3.95500175,-3.541924821,-2.5499955,-2.367519046
10/20/2020,431.75,431.75,419.049988,421.940002,421.940002,31656300,-9.8399965,-8.532405598,-0.41500075,-0.393421575
10/21/2020,422.700012,432.950012,421.25,422.640015,422.640015,32370500,-6.5599975,-5.845658017,0.5099945,0.482675073
10/22/2020,441.920013,445.230011,424.51001,425.790009,425.790009,39993200,-3.470001,-3.156913956,-4.942505,-4.643138538
10/23/2020,421.839996,422.890015,407.380005,420.630005,420.630005,33717000,-2.5499955,-2.367519046,-2.4500045,-2.329842827
10/26/2020,411.630005,425.76001,410,420.279999,420.279999,28239200,-0.41500075,-0.393421575,-8.0599975,-7.671074064
10/27/2020,423.76001,430.5,420.100006,424.679993,424.679993,22686500,0.5099945,0.482675073,-6.04249575,-5.691340162
10/28/2020,416.480011,418.600006,406,406.019989,406.019989,25451400,-4.942505,-4.643138538,4.47000125,4.403725305
10/29/2020,409.959991,418.059998,406.459991,410.829987,410.829987,22655300,-2.4500045,-2.329842827,2.537506,2.470614201
10/30/2020,406.899994,407.589996,379.109985,388.040009,388.040009,42511300,-8.0599975,-7.671074064,12.51249675,12.89815118
11/2/2020,394,406.980011,392.299988,400.51001,400.51001,29021100,-6.04249575,-5.691340162,7.3600005,7.350628265
11/3/2020,409.730011,427.769989,406.690002,423.899994,423.899994,34351700,4.47000125,4.403725305,-0.659996,-0.622784628
11/4/2020,430.619995,435.399994,417.100006,420.980011,420.980011,32143100,2.537506,2.470614201,-2.6550065,-2.522691273
11/5/2020,428.299988,440,424,438.089996,438.089996,28414500,12.51249675,12.89815118,-5.23999775,-4.78440302
11/6/2020,436.100006,436.570007,424.279999,429.950012,429.950012,21706000,7.3600005,7.350628265,-4.5475005,-4.23072485
11/9/2020,439.5,452.5,421,421.26001,421.26001,34833000,-0.659996,-0.622784628,-3.1900025,-3.029010515
11/10/2020,420.089996,420.089996,396.029999,410.359985,410.359985,30284200,-2.6550065,-2.522691273,-0.56749725,-0.553170164
11/11/2020,416.450012,418.700012,410.579987,417.130005,417.130005,17357700,-5.23999775,-4.78440302,6.119995,5.868669169
11/12/2020,415.049988,423,409.519989,411.76001,411.76001,19855100,-4.5475005,-4.23072485,18.72000125,18.18535146
11/13/2020,410.850006,412.529999,401.660004,408.5,408.5,19771100,-3.1900025,-3.029010515,22.69249725,22.22031554
11/16/2020,408.929993,412.450012,404.089996,408.089996,408.089996,26838600,-0.56749725,-0.553170164,20.37999725,19.97598319
11/17/2020,460.170013,462,433.01001,441.609985,441.609985,61188300,6.119995,5.868669169,20.05999775,18.16987698
11/18/2020,448.350006,496,443.5,486.640015,486.640015,78044000,18.72000125,18.18535146,17.1849975,14.12542904
11/19/2020,492,508.609985,487.570007,499.269989,499.269989,62475300,22.69249725,22.22031554,18.68250275,14.9678556
11/20/2020,497.98999,502.5,489.059998,489.609985,489.609985,32911900,20.37999725,19.97598319,24.03750625,19.638085
11/23/2020,503.5,526,501.790009,521.849976,521.849976,50260300,20.05999775,18.16987698,11.4375,8.76688744
11/24/2020,540.400024,559.98999,526.200012,555.380005,555.380005,53648500,17.1849975,14.12542904,7.34500125,5.290072515
11/25/2020,550.059998,574,545.369995,574,574,48930200,18.68250275,14.9678556,-1.29499825,-0.902437805
11/27/2020,581.159973,598.780029,578.450012,585.76001,585.76001,37561100,24.03750625,19.638085,1.90499875,1.300873202
11/30/2020,602.210022,607.799988,554.51001,567.599976,567.599976,63003100,11.4375,8.76688744,7.8600005,5.539112637
12/1/2020,597.590027,597.849976,572.049988,584.76001,584.76001,40103500,7.34500125,5.290072515,14.25,9.747588588
12/2/2020,556.440002,571.539978,541.210022,568.820007,568.820007,47775700,-1.29499825,-0.902437805,20.2649995,14.25055325
12/3/2020,590.02002,598.969971,582.429993,593.380005,593.380005,42552000,1.90499875,1.300873202,2.77499375,1.870635159
12/4/2020,591.01001,599.039978,585.5,599.039978,599.039978,29401300,7.8600005,5.539112637,7.00750725,4.679158325
12/7/2020,604.919983,648.789978,603.049988,641.76001,641.76001,56309700,14.25,9.747588588,-7.942505,-4.950451805
12/8/2020,625.51001,651.280029,618.5,649.880005,649.880005,64265000,20.2649995,14.25055325,-2.512497,-1.546437484
12/9/2020,653.690002,654.320007,588,604.47998,604.47998,71291200,2.77499375,1.870635159,7.192505,4.759466145
12/10/2020,574.369995,627.75,566.340027,627.070007,627.070007,67083200,7.00750725,4.679158325,-1.07499675,-0.685726785
12/11/2020,615.01001,624,596.799988,609.98999,609.98999,46475000,-7.942505,-4.950451805,11.4775085,7.526358588
12/14/2020,619,642.75,610.200012,639.830017,639.830017,52040600,-2.512497,-1.546437484,13.79249575,8.622599993
12/15/2020,643.280029,646.900024,623.799988,633.25,633.25,45071500,7.192505,4.759466145,4.15249625,2.622974339
12/16/2020,628.22998,632.5,605,622.77002,622.77002,42095800,-1.07499675,-0.685726785,4.39250175,2.821267311
12/17/2020,628.190002,658.820007,619.5,655.900024,655.900024,56270100,11.4775085,7.526358588,-2.480011,-1.512432328
12/18/2020,668.900024,695,628.539978,695,695,222126200,13.79249575,8.622599993,-8.307495,-4.781292086
12/21/2020,666.23999,668.5,646.070007,649.859985,649.859985,58045300,4.15249625,2.622974339,3.45750425,2.128153344
12/22/2020,648,649.880005,614.22998,640.340027,640.340027,51716000,4.39250175,2.821267311,6.41249075,4.005678533
12/23/2020,632.200012,651.5,622.570007,645.97998,645.97998,33173000,-2.480011,-1.512432328,12.20001225,7.554421269
12/24/2020,642.98999,666.090027,641,661.77002,661.77002,22865600,-8.307495,-4.781292086,10.97499075,6.633718916
12/28/2020,674.51001,681.400024,660.799988,663.690002,663.690002,32278600,3.45750425,2.128153344,16.5200045,9.956458256
12/29/2020,661,669.900024,655,665.98999,665.98999,22910800,6.41249075,4.005678533,17.27999875,10.37853362
12/30/2020,672,696.599976,668.359985,694.780029,694.780029,42846000,12.20001225,7.554421269,15.29998775,8.808536291
12/31/2020,699.98999,718.719971,691.119995,705.669983,705.669983,49649900,10.97499075,6.633718916,27.59249875,15.64045484
1/4/2021,719.460022,744.48999,717.190002,729.77002,729.77002,48638200,16.5200045,9.956458256,37.5625,20.58867806
1/5/2021,723.659973,740.840027,719.200012,735.109985,735.109985,32245200,17.27999875,10.37853362,19.02000425,10.34947403
1/6/2021,758.48999,774,749.099976,755.97998,755.97998,44700000,15.29998775,8.808536291,23.3650055,12.36276416
1/7/2021,777.630005,816.98999,775.200012,816.039978,816.039978,51498900,27.59249875,15.64045484,9.59249875,4.701974907
1/8/2021,856,884.48999,838.390015,880.02002,880.02002,75055500,37.5625,20.58867806,-8.755005,-3.979457195
1/11/2021,849.400024,854.429993,803.619995,811.190002,811.190002,59301600,19.02000425,10.34947403,3.74249275,1.845433371
1/12/2021,831,868,827.340027,849.440002,849.440002,46270700,23.3650055,12.36276416,-1.2225035,-0.575675032
1/13/2021,852.76001,860.469971,832,854.409973,854.409973,33312500,9.59249875,4.701974907,-0.98999025,-0.463473172
1/14/2021,843.390015,863,838.75,845,845,31266300,-8.755005,-3.979457195,-0.0025025,-0.001184615
1/15/2021,852,859.900024,819.099976,826.159973,826.159973,38777600,3.74249275,1.845433371,5.1200105,2.478943869
1/19/2021,837.799988,850,833,844.549988,844.549988,25367000,-1.2225035,-0.575675032,9.0625,4.292226691
1/20/2021,858.73999,859.5,837.280029,850.450012,850.450012,25665900,-0.98999025,-0.463473172,8.16000375,3.837969844
1/21/2021,855,855.719971,841.419983,844.98999,844.98999,20521100,-0.0025025,-0.001184615,4.79249575,2.268663916
1/22/2021,834.309998,848,828.619995,846.640015,846.640015,20066500,5.1200105,2.478943869,-2.8025055,-1.324060026
1/25/2021,855,900.400024,838.820007,880.799988,880.799988,41173400,9.0625,4.292226691,-21.81748975,-9.908033627
1/26/2021,891.380005,895.900024,871.599976,883.090027,883.090027,23131600,8.16000375,3.837969844,-10.82000725,-4.900975855
1/27/2021,870.349976,891.5,858.659973,864.159973,864.159973,27334000,4.79249575,2.268663916,2.15750125,0.998658266
1/28/2021,820,848,801,835.429993,835.429993,26378000,-2.8025055,-1.324060026,4.81500225,2.305400711
1/29/2021,830,842.409973,780.099976,793.530029,793.530029,34990800,-21.81748975,-9.908033627,14.11499025,7.115037735
2/1/2021,814.289978,842,795.559998,839.809998,839.809998,25391400,-10.82000725,-4.900975855,3.1049955,1.478903803
2/2/2021,844.679993,880.5,842.200012,872.789978,872.789978,24346200,2.15750125,0.998658266,-2.34249875,-1.073568125
2/3/2021,877.02002,878.080017,853.059998,854.690002,854.690002,18343500,4.81500225,2.305400711,-1.307495,-0.61191543
2/4/2021,855,856.5,833.419983,849.98999,849.98999,15812700,14.11499025,7.115037735,-11.29249575,-5.314178229
2/5/2021,845,864.77002,838.969971,852.22998,852.22998,18566600,3.1049955,1.478903803,-10.14250175,-4.760452924
2/8/2021,869.669983,877.77002,854.75,863.419983,863.419983,20161700,-2.34249875,-1.073568125,-11.824997,-5.47821326
2/9/2021,855.119995,859.799988,841.75,849.460022,849.460022,15157700,-1.307495,-0.61191543,-13.31001275,-6.267516966
2/10/2021,843.640015,844.820007,800.02002,804.820007,804.820007,36216100,-11.29249575,-5.314178229,-1.66749575,-0.828754621
2/11/2021,812.440002,829.880005,801.72998,811.659973,811.659973,21622800,-10.14250175,-4.760452924,-6.069992,-2.991396497
2/12/2021,801.26001,817.330017,785.330017,816.119995,816.119995,23768300,-11.824997,-5.47821326,-8.70500175,-4.266530316
2/16/2021,818,821,792.440002,796.219971,796.219971,19802300,-13.31001275,-6.267516966,-20.42999275,-10.26349175
2/17/2021,779.090027,799.840027,762.01001,798.150024,798.150024,25996500,-1.66749575,-0.828754621,-24.82749925,-12.44252259
2/18/2021,780.900024,794.690002,776.27002,787.380005,787.380005,17957100,-6.069992,-2.991396497,-11.33999625,-5.760875906
2/19/2021,795,796.789978,777.369995,781.299988,781.299988,18958300,-8.70500175,-4.266530316,-24.77000425,-12.68143076
2/22/2021,762.640015,768.5,710.200012,714.5,714.5,37269700,-20.42999275,-10.26349175,-9.75,-5.458362491
2/23/2021,662.130005,713.609985,619,698.840027,698.840027,66606900,-24.82749925,-12.44252259,4.8974915,2.803211786
2/24/2021,711.849976,745,694.169983,742.02002,742.02002,36767000,-11.33999625,-5.760875906,-13.8950045,-7.490366365
2/25/2021,726.150024,737.210022,670.580017,682.219971,682.219971,39023900,-24.77000425,-12.68143076,-7.25498975,-4.253753955
2/26/2021,700,706.700012,659.51001,675.5,675.5,41089200,-9.75,-5.458362491,-13.5149995,-8.002960474
3/1/2021,690.109985,719,685.049988,718.429993,718.429993,27136200,4.8974915,2.803211786,-30.11999525,-16.76989855
3/2/2021,718.280029,721.109985,685,686.440002,686.440002,23732200,-13.8950045,-7.490366365,-30.8600005,-17.98263528
3/3/2021,687.98999,700.700012,651.710022,653.200012,653.200012,30208000,-7.25498975,-4.253753955,5.09500125,3.120025203
3/4/2021,655.799988,668.450012,600,621.440002,621.440002,65919500,-13.5149995,-8.002960474,11.654999,7.501930331
3/5/2021,626.059998,627.840027,539.48999,597.950012,597.950012,89396500,-30.11999525,-16.76989855,25.412491,16.99974278
3/8/2021,600.549988,620.130005,558.789978,563,563,51787000,-30.8600005,-17.98263528,32.682495,23.22024512
